#{"t_start": 1771163964.587707, "env_id": "Swimmer-v5"}
r,l,t
18.772612,1000,3.100638
18.46941,1000,3.385691
-6.96346,1000,3.67136
-2.226677,1000,3.957027
6.086647,1000,4.25626
-4.872333,1000,8.50143
8.408945,1000,8.790657
7.512796,1000,9.078977
3.327364,1000,9.380526
-9.358183,1000,9.670752
12.655131,1000,20.038728
39.029818,1000,26.484682
33.110094,1000,32.927059
